user_id,R,F,M,R_score,F_score,M_score,RFM_total,segment
1002349,5,3,3,2,2,2,6,一般用户
1002358,0,8,8,4,3,3,10,高价值用户
1002387,4,2,2,2,1,1,4,一般用户
1002388,2,4,4,4,3,3,10,高价值用户
1002413,7,3,3,1,2,2,5,一般用户
1002421,2,1,1,4,1,1,6,新用户
1002426,2,1,1,4,1,1,6,新用户
1002428,4,1,1,2,1,1,4,一般用户
1002435,7,3,3,1,2,2,5,一般用户
1002449,1,2,2,4,1,1,6,新用户
1002460,8,2,2,1,1,1,3,一般用户
1002478,6,1,1,1,1,1,3,一般用户
1002512,0,1,1,4,1,1,6,新用户
1002526,4,4,4,2,3,3,8,流失高价值用户
1002534,8,2,2,1,1,1,3,一般用户
1002542,1,1,1,4,1,1,6,新用户
1002547,1,1,1,4,1,1,6,新用户
1002564,2,1,1,4,1,1,6,新用户
1002566,3,2,2,3,1,1,5,新用户
1002578,0,3,3,4,2,2,8,潜力用户
1002587,2,3,3,4,2,2,8,潜力用户
1002589,1,5,5,4,3,3,10,高价值用户
1002618,0,3,3,4,2,2,8,潜力用户
1002637,1,6,6,4,3,3,10,高价值用户
1002642,0,1,1,4,1,1,6,新用户
1002661,1,1,1,4,1,1,6,新用户
1002672,8,1,1,1,1,1,3,一般用户
1002684,1,1,1,4,1,1,6,新用户
1002685,2,1,1,4,1,1,6,新用户
1002696,1,2,2,4,1,1,6,新用户
1002705,7,6,6,1,3,3,7,流失高价值用户
1002714,5,1,1,2,1,1,4,一般用户
1002725,5,1,1,2,1,1,4,一般用户
1002763,2,7,7,4,3,3,10,高价值用户
1002771,0,1,1,4,1,1,6,新用户
1002831,0,1,1,4,1,1,6,新用户
1002846,3,1,1,3,1,1,5,新用户
1002847,1,2,2,4,1,1,6,新用户
1002862,0,2,2,4,1,1,6,新用户
1002878,0,1,1,4,1,1,6,新用户
1002886,4,5,5,2,3,3,8,流失高价值用户
1002890,0,1,1,4,1,1,6,新用户
1002909,0,5,5,4,3,3,10,高价值用户
1002927,2,5,5,4,3,3,10,高价值用户
1002928,2,3,3,4,2,2,8,潜力用户
1002934,0,3,3,4,2,2,8,潜力用户
1002940,3,4,4,3,3,3,9,高价值用户
1002943,3,1,1,3,1,1,5,新用户
1002970,2,2,2,4,1,1,6,新用户
1002992,1,1,1,4,1,1,6,新用户
1003022,1,3,3,4,2,2,8,潜力用户
1003027,2,2,2,4,1,1,6,新用户
1003041,0,3,3,4,2,2,8,潜力用户
1003052,1,1,1,4,1,1,6,新用户
1003063,1,1,1,4,1,1,6,新用户
1003065,2,2,2,4,1,1,6,新用户
1003073,0,1,1,4,1,1,6,新用户
1003076,2,2,2,4,1,1,6,新用户
1003110,7,1,1,1,1,1,3,一般用户
1003122,6,1,1,1,1,1,3,一般用户
1003131,1,4,4,4,3,3,10,高价值用户
1003152,5,1,1,2,1,1,4,一般用户
1003157,3,2,2,3,1,1,5,新用户
1003163,7,3,3,1,2,2,5,一般用户
1003171,1,2,2,4,1,1,6,新用户
1003176,1,1,1,4,1,1,6,新用户
1003177,3,4,4,3,3,3,9,高价值用户
1003183,0,2,2,4,1,1,6,新用户
1003184,4,2,2,2,1,1,4,一般用户
1003191,2,3,3,4,2,2,8,潜力用户
1003200,0,1,1,4,1,1,6,新用户
1003221,8,1,1,1,1,1,3,一般用户
1003227,3,1,1,3,1,1,5,新用户
1003239,0,1,1,4,1,1,6,新用户
1003249,0,6,6,4,3,3,10,高价值用户
1003264,0,2,2,4,1,1,6,新用户
1003281,5,1,1,2,1,1,4,一般用户
1003292,1,1,1,4,1,1,6,新用户
1003296,1,2,2,4,1,1,6,新用户
1003298,8,1,1,1,1,1,3,一般用户
1003319,2,1,1,4,1,1,6,新用户
1003321,4,2,2,2,1,1,4,一般用户
1003326,2,1,1,4,1,1,6,新用户
1003329,6,1,1,1,1,1,3,一般用户
1003332,1,2,2,4,1,1,6,新用户
1003343,6,2,2,1,1,1,3,一般用户
1003348,0,1,1,4,1,1,6,新用户
1003351,0,3,3,4,2,2,8,潜力用户
1003390,1,4,4,4,3,3,10,高价值用户
1003397,3,2,2,3,1,1,5,新用户
1003422,0,2,2,4,1,1,6,新用户
1003428,1,5,5,4,3,3,10,高价值用户
1003432,5,1,1,2,1,1,4,一般用户
1003440,2,2,2,4,1,1,6,新用户
1003467,6,1,1,1,1,1,3,一般用户
1003475,8,1,1,1,1,1,3,一般用户
1003492,8,1,1,1,1,1,3,一般用户
1003499,8,1,1,1,1,1,3,一般用户
1003509,0,4,4,4,3,3,10,高价值用户
1003510,1,1,1,4,1,1,6,新用户
1003512,7,1,1,1,1,1,3,一般用户
1003550,4,2,2,2,1,1,4,一般用户
1003553,7,1,1,1,1,1,3,一般用户
1003559,0,1,1,4,1,1,6,新用户
1003561,0,2,2,4,1,1,6,新用户
1003571,7,1,1,1,1,1,3,一般用户
1003586,1,1,1,4,1,1,6,新用户
1003610,2,2,2,4,1,1,6,新用户
1003611,4,3,3,2,2,2,6,一般用户
1003612,3,1,1,3,1,1,5,新用户
1003627,0,2,2,4,1,1,6,新用户
1003628,0,2,2,4,1,1,6,新用户
1003643,5,2,2,2,1,1,4,一般用户
1003656,1,3,3,4,2,2,8,潜力用户
1003703,4,1,1,2,1,1,4,一般用户
1003707,4,1,1,2,1,1,4,一般用户
1003716,0,5,5,4,3,3,10,高价值用户
1003724,8,1,1,1,1,1,3,一般用户
1003743,4,1,1,2,1,1,4,一般用户
1003756,4,1,1,2,1,1,4,一般用户
1003761,1,1,1,4,1,1,6,新用户
1003766,2,1,1,4,1,1,6,新用户
1003781,3,1,1,3,1,1,5,新用户
1003821,0,1,1,4,1,1,6,新用户
1003826,0,5,5,4,3,3,10,高价值用户
1003837,3,2,2,3,1,1,5,新用户
1003838,1,3,3,4,2,2,8,潜力用户
1003855,8,1,1,1,1,1,3,一般用户
1003867,6,1,1,1,1,1,3,一般用户
1003871,8,1,1,1,1,1,3,一般用户
1003885,1,2,2,4,1,1,6,新用户
1003893,1,1,1,4,1,1,6,新用户
1003894,6,1,1,1,1,1,3,一般用户
1003901,1,31,31,4,3,3,10,高价值用户
1003906,0,7,7,4,3,3,10,高价值用户
1003914,5,1,1,2,1,1,4,一般用户
1003941,8,2,2,1,1,1,3,一般用户
1003947,6,1,1,1,1,1,3,一般用户
1003961,0,1,1,4,1,1,6,新用户
1003975,6,4,4,1,3,3,7,流失高价值用户
1003983,0,19,19,4,3,3,10,高价值用户
1003988,0,2,2,4,1,1,6,新用户
1003998,1,2,2,4,1,1,6,新用户
1004001,0,1,1,4,1,1,6,新用户
1004019,1,1,1,4,1,1,6,新用户
1004020,4,1,1,2,1,1,4,一般用户
1004021,1,2,2,4,1,1,6,新用户
1004068,1,1,1,4,1,1,6,新用户
1004075,8,1,1,1,1,1,3,一般用户
1004082,0,2,2,4,1,1,6,新用户
1004087,8,1,1,1,1,1,3,一般用户
1004096,3,4,4,3,3,3,9,高价值用户
1004106,3,3,3,3,2,2,7,潜力用户
1004118,2,1,1,4,1,1,6,新用户
1004122,6,3,3,1,2,2,5,一般用户
1004140,3,1,1,3,1,1,5,新用户
1004146,0,1,1,4,1,1,6,新用户
1004161,0,2,2,4,1,1,6,新用户
1004165,3,1,1,3,1,1,5,新用户
1004172,6,1,1,1,1,1,3,一般用户
1004183,0,2,2,4,1,1,6,新用户
1004196,5,2,2,2,1,1,4,一般用户
1004201,7,1,1,1,1,1,3,一般用户
1004207,1,1,1,4,1,1,6,新用户
1004212,4,1,1,2,1,1,4,一般用户
1004228,5,1,1,2,1,1,4,一般用户
1004232,4,3,3,2,2,2,6,一般用户
1004238,3,3,3,3,2,2,7,潜力用户
1004246,3,1,1,3,1,1,5,新用户
1004259,2,3,3,4,2,2,8,潜力用户
1004269,0,2,2,4,1,1,6,新用户
1004274,3,1,1,3,1,1,5,新用户
1004282,0,1,1,4,1,1,6,新用户
1004289,6,1,1,1,1,1,3,一般用户
1004296,5,1,1,2,1,1,4,一般用户
1004298,6,2,2,1,1,1,3,一般用户
1004302,1,1,1,4,1,1,6,新用户
1004303,8,1,1,1,1,1,3,一般用户
1004327,5,2,2,2,1,1,4,一般用户
1004337,0,4,4,4,3,3,10,高价值用户
1004339,4,2,2,2,1,1,4,一般用户
1004350,7,1,1,1,1,1,3,一般用户
1004354,0,1,1,4,1,1,6,新用户
1004357,4,1,1,2,1,1,4,一般用户
1004362,3,1,1,3,1,1,5,新用户
1004366,1,2,2,4,1,1,6,新用户
1004368,4,2,2,2,1,1,4,一般用户
1004378,2,2,2,4,1,1,6,新用户
1004381,1,4,4,4,3,3,10,高价值用户
1004396,1,2,2,4,1,1,6,新用户
1004403,5,2,2,2,1,1,4,一般用户
1004406,5,2,2,2,1,1,4,一般用户
1004410,4,2,2,2,1,1,4,一般用户
1004413,2,2,2,4,1,1,6,新用户
1004420,4,1,1,2,1,1,4,一般用户
1004441,0,1,1,4,1,1,6,新用户
1004442,6,2,2,1,1,1,3,一般用户
1004444,1,2,2,4,1,1,6,新用户
1004446,2,1,1,4,1,1,6,新用户
1004448,0,5,5,4,3,3,10,高价值用户
1004454,7,1,1,1,1,1,3,一般用户
1004463,5,9,9,2,3,3,8,流失高价值用户
1004466,5,2,2,2,1,1,4,一般用户
1004477,7,2,2,1,1,1,3,一般用户
1004497,1,1,1,4,1,1,6,新用户
1004504,4,1,1,2,1,1,4,一般用户
1004523,3,6,6,3,3,3,9,高价值用户
1004533,0,1,1,4,1,1,6,新用户
1004538,1,1,1,4,1,1,6,新用户
1004555,0,1,1,4,1,1,6,新用户
1004560,2,3,3,4,2,2,8,潜力用户
1004562,0,1,1,4,1,1,6,新用户
1004565,1,1,1,4,1,1,6,新用户
1004572,2,5,5,4,3,3,10,高价值用户
1004577,1,2,2,4,1,1,6,新用户
1004580,4,1,1,2,1,1,4,一般用户
1004584,2,6,6,4,3,3,10,高价值用户
1004603,2,6,6,4,3,3,10,高价值用户
1004651,2,2,2,4,1,1,6,新用户
1004659,1,2,2,4,1,1,6,新用户
1004663,0,3,3,4,2,2,8,潜力用户
1004681,1,1,1,4,1,1,6,新用户
1004684,3,1,1,3,1,1,5,新用户
1004701,4,1,1,2,1,1,4,一般用户
1004726,0,9,9,4,3,3,10,高价值用户
1004730,1,2,2,4,1,1,6,新用户
1004737,2,2,2,4,1,1,6,新用户
1004745,7,1,1,1,1,1,3,一般用户
1004775,7,1,1,1,1,1,3,一般用户
1004778,5,1,1,2,1,1,4,一般用户
1004785,1,2,2,4,1,1,6,新用户
1004792,1,5,5,4,3,3,10,高价值用户
1004807,0,3,3,4,2,2,8,潜力用户
1004810,0,1,1,4,1,1,6,新用户
1004834,0,2,2,4,1,1,6,新用户
1004839,6,1,1,1,1,1,3,一般用户
1004842,3,1,1,3,1,1,5,新用户
1004862,1,1,1,4,1,1,6,新用户
1004879,7,5,5,1,3,3,7,流失高价值用户
1004881,3,18,18,3,3,3,9,高价值用户
1004886,2,1,1,4,1,1,6,新用户
1004895,6,1,1,1,1,1,3,一般用户
1004936,1,1,1,4,1,1,6,新用户
1004945,5,1,1,2,1,1,4,一般用户
1004973,1,2,2,4,1,1,6,新用户
1004974,6,1,1,1,1,1,3,一般用户
1004993,1,1,1,4,1,1,6,新用户
1005022,7,1,1,1,1,1,3,一般用户
1005055,2,1,1,4,1,1,6,新用户
1005070,1,1,1,4,1,1,6,新用户
1005074,0,5,5,4,3,3,10,高价值用户
1005077,2,1,1,4,1,1,6,新用户
1005082,1,2,2,4,1,1,6,新用户
1005085,4,1,1,2,1,1,4,一般用户
1005124,5,7,7,2,3,3,8,流失高价值用户
1005134,3,2,2,3,1,1,5,新用户
1005166,0,3,3,4,2,2,8,潜力用户
1005179,5,1,1,2,1,1,4,一般用户
1005186,5,1,1,2,1,1,4,一般用户
1005233,6,1,1,1,1,1,3,一般用户
1005256,2,1,1,4,1,1,6,新用户
1005257,0,1,1,4,1,1,6,新用户
1005259,1,13,13,4,3,3,10,高价值用户
1005269,5,3,3,2,2,2,6,一般用户
1005281,7,1,1,1,1,1,3,一般用户
1005283,2,1,1,4,1,1,6,新用户
1005284,0,7,7,4,3,3,10,高价值用户
1005292,0,1,1,4,1,1,6,新用户
1005293,3,4,4,3,3,3,9,高价值用户
1005294,2,2,2,4,1,1,6,新用户
1005304,0,1,1,4,1,1,6,新用户
1005314,4,1,1,2,1,1,4,一般用户
1005320,1,2,2,4,1,1,6,新用户
1005324,8,1,1,1,1,1,3,一般用户
1005329,1,1,1,4,1,1,6,新用户
1005337,1,4,4,4,3,3,10,高价值用户
1005338,3,2,2,3,1,1,5,新用户
1005345,8,1,1,1,1,1,3,一般用户
1005383,5,1,1,2,1,1,4,一般用户
1005407,0,3,3,4,2,2,8,潜力用户
1005417,6,2,2,1,1,1,3,一般用户
1005419,0,7,7,4,3,3,10,高价值用户
1005422,7,1,1,1,1,1,3,一般用户
1005430,6,1,1,1,1,1,3,一般用户
1005455,6,2,2,1,1,1,3,一般用户
1005474,0,1,1,4,1,1,6,新用户
1005498,2,5,5,4,3,3,10,高价值用户
1005501,0,2,2,4,1,1,6,新用户
1005521,7,1,1,1,1,1,3,一般用户
1005522,6,1,1,1,1,1,3,一般用户
1005524,6,1,1,1,1,1,3,一般用户
1005541,8,1,1,1,1,1,3,一般用户
1005545,0,2,2,4,1,1,6,新用户
1005548,2,1,1,4,1,1,6,新用户
1005551,2,3,3,4,2,2,8,潜力用户
1005559,0,2,2,4,1,1,6,新用户
1005564,2,4,4,4,3,3,10,高价值用户
1005571,4,1,1,2,1,1,4,一般用户
1005572,3,2,2,3,1,1,5,新用户
1005585,1,2,2,4,1,1,6,新用户
1005616,7,7,7,1,3,3,7,流失高价值用户
1005626,3,2,2,3,1,1,5,新用户
1005627,7,1,1,1,1,1,3,一般用户
1005649,5,6,6,2,3,3,8,流失高价值用户
1005661,3,3,3,3,2,2,7,潜力用户
1005694,3,1,1,3,1,1,5,新用户
1005701,6,1,1,1,1,1,3,一般用户
1005703,5,2,2,2,1,1,4,一般用户
1005704,0,3,3,4,2,2,8,潜力用户
1005705,1,2,2,4,1,1,6,新用户
1005706,4,1,1,2,1,1,4,一般用户
1005707,3,1,1,3,1,1,5,新用户
1005712,0,2,2,4,1,1,6,新用户
1005713,7,3,3,1,2,2,5,一般用户
1005738,0,2,2,4,1,1,6,新用户
1005742,1,4,4,4,3,3,10,高价值用户
1005746,0,6,6,4,3,3,10,高价值用户
1005752,1,3,3,4,2,2,8,潜力用户
1005758,1,3,3,4,2,2,8,潜力用户
1005760,2,1,1,4,1,1,6,新用户
1005766,1,1,1,4,1,1,6,新用户
1005767,0,1,1,4,1,1,6,新用户
1005771,0,1,1,4,1,1,6,新用户
1005787,4,2,2,2,1,1,4,一般用户
1005788,5,1,1,2,1,1,4,一般用户
1005807,0,2,2,4,1,1,6,新用户
1005822,1,1,1,4,1,1,6,新用户
1005834,7,2,2,1,1,1,3,一般用户
1005837,7,1,1,1,1,1,3,一般用户
1005845,1,2,2,4,1,1,6,新用户
1005860,5,2,2,2,1,1,4,一般用户
1005866,6,2,2,1,1,1,3,一般用户
1005874,2,3,3,4,2,2,8,潜力用户
1005877,5,2,2,2,1,1,4,一般用户
1005906,5,3,3,2,2,2,6,一般用户
1005909,1,2,2,4,1,1,6,新用户
1005916,0,5,5,4,3,3,10,高价值用户
1005924,3,5,5,3,3,3,9,高价值用户
1005939,3,1,1,3,1,1,5,新用户
1005952,4,2,2,2,1,1,4,一般用户
1005953,3,2,2,3,1,1,5,新用户
1005961,0,1,1,4,1,1,6,新用户
1005981,2,1,1,4,1,1,6,新用户
1005985,6,2,2,1,1,1,3,一般用户
1005995,0,2,2,4,1,1,6,新用户
1005996,4,1,1,2,1,1,4,一般用户
1006002,0,1,1,4,1,1,6,新用户
1006003,3,5,5,3,3,3,9,高价值用户
1006015,5,1,1,2,1,1,4,一般用户
1006021,4,1,1,2,1,1,4,一般用户
1006040,0,1,1,4,1,1,6,新用户
1006079,0,1,1,4,1,1,6,新用户
1006097,2,2,2,4,1,1,6,新用户
1006110,1,4,4,4,3,3,10,高价值用户
1006121,5,1,1,2,1,1,4,一般用户
1006126,8,3,3,1,2,2,5,一般用户
1006141,1,7,7,4,3,3,10,高价值用户
1006159,8,1,1,1,1,1,3,一般用户
1006173,6,1,1,1,1,1,3,一般用户
1006178,6,1,1,1,1,1,3,一般用户
1006181,4,1,1,2,1,1,4,一般用户
1006204,3,2,2,3,1,1,5,新用户
1006207,5,1,1,2,1,1,4,一般用户
1006224,2,1,1,4,1,1,6,新用户
1006252,2,3,3,4,2,2,8,潜力用户
1006255,6,2,2,1,1,1,3,一般用户
1006261,1,1,1,4,1,1,6,新用户
1006262,4,4,4,2,3,3,8,流失高价值用户
1006267,1,2,2,4,1,1,6,新用户
1006274,1,2,2,4,1,1,6,新用户
1006306,8,1,1,1,1,1,3,一般用户
1006307,1,11,11,4,3,3,10,高价值用户
1006309,3,1,1,3,1,1,5,新用户
1006312,5,3,3,2,2,2,6,一般用户
1006317,3,1,1,3,1,1,5,新用户
1006322,2,3,3,4,2,2,8,潜力用户
1006389,5,2,2,2,1,1,4,一般用户
1006392,4,2,2,2,1,1,4,一般用户
1006398,1,1,1,4,1,1,6,新用户
1006402,5,4,4,2,3,3,8,流失高价值用户
1006405,1,1,1,4,1,1,6,新用户
1006411,1,2,2,4,1,1,6,新用户
1006422,0,1,1,4,1,1,6,新用户
1006432,3,3,3,3,2,2,7,潜力用户
1006439,6,1,1,1,1,1,3,一般用户
1006446,0,1,1,4,1,1,6,新用户
1006448,6,3,3,1,2,2,5,一般用户
1006451,5,1,1,2,1,1,4,一般用户
1006453,2,1,1,4,1,1,6,新用户
1006469,1,2,2,4,1,1,6,新用户
1006471,2,2,2,4,1,1,6,新用户
1006480,0,1,1,4,1,1,6,新用户
1006481,2,1,1,4,1,1,6,新用户
1006482,1,6,6,4,3,3,10,高价值用户
1006495,7,1,1,1,1,1,3,一般用户
1006510,4,3,3,2,2,2,6,一般用户
1006525,1,3,3,4,2,2,8,潜力用户
1006538,1,2,2,4,1,1,6,新用户
1006553,1,2,2,4,1,1,6,新用户
1006582,0,5,5,4,3,3,10,高价值用户
1006585,1,1,1,4,1,1,6,新用户
1006586,6,1,1,1,1,1,3,一般用户
1006593,2,1,1,4,1,1,6,新用户
1006597,3,4,4,3,3,3,9,高价值用户
1006616,3,11,11,3,3,3,9,高价值用户
1006618,6,1,1,1,1,1,3,一般用户
1006634,7,1,1,1,1,1,3,一般用户
1006647,6,1,1,1,1,1,3,一般用户
1006651,3,4,4,3,3,3,9,高价值用户
1006653,6,3,3,1,2,2,5,一般用户
1006660,1,1,1,4,1,1,6,新用户
1006666,1,3,3,4,2,2,8,潜力用户
1006678,4,1,1,2,1,1,4,一般用户
1006698,0,1,1,4,1,1,6,新用户
1006704,6,1,1,1,1,1,3,一般用户
1006707,0,2,2,4,1,1,6,新用户
1006740,6,3,3,1,2,2,5,一般用户
1006745,5,7,7,2,3,3,8,流失高价值用户
1006754,3,2,2,3,1,1,5,新用户
1006765,0,4,4,4,3,3,10,高价值用户
1006767,4,1,1,2,1,1,4,一般用户
1006768,2,1,1,4,1,1,6,新用户
1006784,6,1,1,1,1,1,3,一般用户
1006803,4,3,3,2,2,2,6,一般用户
1006817,1,1,1,4,1,1,6,新用户
1006823,6,1,1,1,1,1,3,一般用户
1006851,2,2,2,4,1,1,6,新用户
1006864,3,4,4,3,3,3,9,高价值用户
1006872,1,12,12,4,3,3,10,高价值用户
1006889,4,1,1,2,1,1,4,一般用户
1006894,5,1,1,2,1,1,4,一般用户
1006897,0,11,11,4,3,3,10,高价值用户
1006919,3,2,2,3,1,1,5,新用户
1006920,0,3,3,4,2,2,8,潜力用户
1006925,8,1,1,1,1,1,3,一般用户
1006935,3,2,2,3,1,1,5,新用户
1006938,0,2,2,4,1,1,6,新用户
1006939,4,1,1,2,1,1,4,一般用户
1006940,5,2,2,2,1,1,4,一般用户
1006943,5,1,1,2,1,1,4,一般用户
1006954,3,2,2,3,1,1,5,新用户
1006964,0,3,3,4,2,2,8,潜力用户
1006977,3,1,1,3,1,1,5,新用户
1006984,0,1,1,4,1,1,6,新用户
1006992,2,2,2,4,1,1,6,新用户
1007004,0,2,2,4,1,1,6,新用户
1007020,2,2,2,4,1,1,6,新用户
1007027,1,2,2,4,1,1,6,新用户
1007028,5,1,1,2,1,1,4,一般用户
1007031,4,1,1,2,1,1,4,一般用户
1007035,0,7,7,4,3,3,10,高价值用户
1007037,1,2,2,4,1,1,6,新用户
1007046,5,2,2,2,1,1,4,一般用户
1007057,6,1,1,1,1,1,3,一般用户
1007071,0,19,19,4,3,3,10,高价值用户
1007078,0,12,12,4,3,3,10,高价值用户
1007082,4,1,1,2,1,1,4,一般用户
1007088,1,1,1,4,1,1,6,新用户
1007112,0,5,5,4,3,3,10,高价值用户
1007148,2,3,3,4,2,2,8,潜力用户
1007163,1,2,2,4,1,1,6,新用户
1007171,0,4,4,4,3,3,10,高价值用户
1007181,2,7,7,4,3,3,10,高价值用户
1007190,0,3,3,4,2,2,8,潜力用户
1007192,0,1,1,4,1,1,6,新用户
1007200,7,1,1,1,1,1,3,一般用户
1007201,1,1,1,4,1,1,6,新用户
1007202,2,1,1,4,1,1,6,新用户
1007221,8,1,1,1,1,1,3,一般用户
1007225,0,3,3,4,2,2,8,潜力用户
1007231,4,6,6,2,3,3,8,流失高价值用户
1007246,0,1,1,4,1,1,6,新用户
1007248,1,4,4,4,3,3,10,高价值用户
1007250,1,1,1,4,1,1,6,新用户
1007255,5,3,3,2,2,2,6,一般用户
1007260,4,1,1,2,1,1,4,一般用户
1007317,3,2,2,3,1,1,5,新用户
1007319,1,5,5,4,3,3,10,高价值用户
1007323,3,1,1,3,1,1,5,新用户
1007334,8,1,1,1,1,1,3,一般用户
1007335,0,14,14,4,3,3,10,高价值用户
1007339,0,2,2,4,1,1,6,新用户
1007349,1,2,2,4,1,1,6,新用户
1007356,1,2,2,4,1,1,6,新用户
1007387,4,1,1,2,1,1,4,一般用户
1007388,5,2,2,2,1,1,4,一般用户
1007391,2,3,3,4,2,2,8,潜力用户
1007393,1,1,1,4,1,1,6,新用户
1007401,1,1,1,4,1,1,6,新用户
1007402,3,2,2,3,1,1,5,新用户
1007441,1,2,2,4,1,1,6,新用户
1007445,1,2,2,4,1,1,6,新用户
1007452,8,1,1,1,1,1,3,一般用户
1007476,0,1,1,4,1,1,6,新用户
1007479,1,2,2,4,1,1,6,新用户
1007484,7,2,2,1,1,1,3,一般用户
1007495,8,1,1,1,1,1,3,一般用户
1007501,0,7,7,4,3,3,10,高价值用户
1007503,0,1,1,4,1,1,6,新用户
1007511,3,2,2,3,1,1,5,新用户
1007513,6,2,2,1,1,1,3,一般用户
1007539,5,1,1,2,1,1,4,一般用户
1007579,1,4,4,4,3,3,10,高价值用户
1007595,8,3,3,1,2,2,5,一般用户
1007596,4,2,2,2,1,1,4,一般用户
1007601,0,4,4,4,3,3,10,高价值用户
1007609,2,1,1,4,1,1,6,新用户
1007617,7,1,1,1,1,1,3,一般用户
1007624,0,1,1,4,1,1,6,新用户
1007629,0,2,2,4,1,1,6,新用户
1007635,5,1,1,2,1,1,4,一般用户
1007642,5,1,1,2,1,1,4,一般用户
1007659,7,1,1,1,1,1,3,一般用户
1007670,0,15,15,4,3,3,10,高价值用户
1007671,1,2,2,4,1,1,6,新用户
1007688,3,2,2,3,1,1,5,新用户
1007691,0,1,1,4,1,1,6,新用户
1007699,0,1,1,4,1,1,6,新用户
1007704,2,3,3,4,2,2,8,潜力用户
1007712,8,1,1,1,1,1,3,一般用户
1007739,1,1,1,4,1,1,6,新用户
1007747,2,2,2,4,1,1,6,新用户
1007755,1,2,2,4,1,1,6,新用户
1007770,3,3,3,3,2,2,7,潜力用户
1007778,3,1,1,3,1,1,5,新用户
1007782,2,1,1,4,1,1,6,新用户
1007786,2,8,8,4,3,3,10,高价值用户
1007802,0,3,3,4,2,2,8,潜力用户
1007808,8,1,1,1,1,1,3,一般用户
1007819,5,1,1,2,1,1,4,一般用户
1007839,3,1,1,3,1,1,5,新用户
1007843,0,1,1,4,1,1,6,新用户
1007848,2,4,4,4,3,3,10,高价值用户
1007857,2,2,2,4,1,1,6,新用户
1007860,0,1,1,4,1,1,6,新用户
1007884,3,2,2,3,1,1,5,新用户
1007907,2,1,1,4,1,1,6,新用户
1007912,2,11,11,4,3,3,10,高价值用户
1007919,0,4,4,4,3,3,10,高价值用户
1007925,2,4,4,4,3,3,10,高价值用户
1007934,3,2,2,3,1,1,5,新用户
1007944,4,2,2,2,1,1,4,一般用户
1007952,0,7,7,4,3,3,10,高价值用户
1007963,7,3,3,1,2,2,5,一般用户
1007965,6,3,3,1,2,2,5,一般用户
1007976,6,1,1,1,1,1,3,一般用户
1007993,2,1,1,4,1,1,6,新用户
1008003,5,1,1,2,1,1,4,一般用户
1008010,5,1,1,2,1,1,4,一般用户
1008037,4,1,1,2,1,1,4,一般用户
1008042,2,1,1,4,1,1,6,新用户
1008044,7,1,1,1,1,1,3,一般用户
1008062,2,2,2,4,1,1,6,新用户
1008065,8,1,1,1,1,1,3,一般用户
1008078,3,1,1,3,1,1,5,新用户
1008082,1,2,2,4,1,1,6,新用户
1008085,4,8,8,2,3,3,8,流失高价值用户
1008097,4,1,1,2,1,1,4,一般用户
1008100,0,4,4,4,3,3,10,高价值用户
1008106,0,1,1,4,1,1,6,新用户
1008107,2,1,1,4,1,1,6,新用户
1008131,2,4,4,4,3,3,10,高价值用户
1008137,1,4,4,4,3,3,10,高价值用户
1008151,1,1,1,4,1,1,6,新用户
1008152,3,1,1,3,1,1,5,新用户
1008174,0,5,5,4,3,3,10,高价值用户
1008184,2,1,1,4,1,1,6,新用户
1008212,2,2,2,4,1,1,6,新用户
1008215,4,1,1,2,1,1,4,一般用户
1008221,1,5,5,4,3,3,10,高价值用户
1008230,2,5,5,4,3,3,10,高价值用户
1008231,5,1,1,2,1,1,4,一般用户
1008241,3,2,2,3,1,1,5,新用户
1008245,0,3,3,4,2,2,8,潜力用户
1008253,1,1,1,4,1,1,6,新用户
1008255,6,1,1,1,1,1,3,一般用户
1008275,1,1,1,4,1,1,6,新用户
1008289,3,1,1,3,1,1,5,新用户
1008295,7,1,1,1,1,1,3,一般用户
1008302,1,1,1,4,1,1,6,新用户
1008366,4,2,2,2,1,1,4,一般用户
1008370,0,2,2,4,1,1,6,新用户
1008378,0,2,2,4,1,1,6,新用户
1008380,4,50,50,2,3,3,8,流失高价值用户
1008385,6,2,2,1,1,1,3,一般用户
1008387,2,1,1,4,1,1,6,新用户
1008391,0,4,4,4,3,3,10,高价值用户
1008392,1,1,1,4,1,1,6,新用户
1008405,3,3,3,3,2,2,7,潜力用户
1008415,8,1,1,1,1,1,3,一般用户
1008429,6,1,1,1,1,1,3,一般用户
1008430,0,3,3,4,2,2,8,潜力用户
1008481,5,1,1,2,1,1,4,一般用户
1008500,6,1,1,1,1,1,3,一般用户
1008502,5,2,2,2,1,1,4,一般用户
1008531,3,1,1,3,1,1,5,新用户
1008557,0,2,2,4,1,1,6,新用户
1008586,0,2,2,4,1,1,6,新用户
1008587,1,3,3,4,2,2,8,潜力用户
1008612,7,1,1,1,1,1,3,一般用户
1008614,0,3,3,4,2,2,8,潜力用户
1008681,2,4,4,4,3,3,10,高价值用户
1008685,8,1,1,1,1,1,3,一般用户
1008711,7,1,1,1,1,1,3,一般用户
1008726,4,1,1,2,1,1,4,一般用户
1008729,1,1,1,4,1,1,6,新用户
1008737,8,1,1,1,1,1,3,一般用户
1008744,4,1,1,2,1,1,4,一般用户
1008748,3,2,2,3,1,1,5,新用户
1008764,5,2,2,2,1,1,4,一般用户
1008777,1,1,1,4,1,1,6,新用户
